index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
773,403-0922290-0045902,922290,Men,37,2022-12-04,Delivered,Amazon,SAR019,Saree,Free,1,INR,764,NAGPUR,MAHARASHTRA,440015,IN,FALSE
774,403-0922290-0045902,922290,Women,61,2022-12-04,Delivered,Amazon,JNE3742-KR-L,kurta,L,1,INR,406,CHENNAI,TAMIL NADU,600063,IN,FALSE
775,403-0922290-0045902,922290,Women,47,2022-12-04,Delivered,Amazon,JNE3500-KR-XXL,kurta,XXL,1,INR,364,VALSAD,GUJARAT,396002,IN,FALSE
776,406-1740618-7365108,1740618,Men,39,2022-12-04,Delivered,Amazon,SAR018,Saree,Free,1,INR,850,GWALIOR,MADHYA PRADESH,474011,IN,FALSE
777,406-1740618-7365108,1740618,Men,38,2022-12-04,Delivered,Flipkart,J0283-SET-XXL,Set,XXL,1,INR,1099,MUMBAI,MAHARASHTRA,400066,IN,FALSE
778,402-0602968-8505152,602968,Women,28,2022-12-04,Cancelled,Nalli,JNE3440-KR-N-S,kurta,S,1,INR,399,kadapa,ANDHRA PRADESH,516004,IN,FALSE
779,406-9062863-3205963,9062863,Women,41,2022-12-04,Returned,Amazon,JNE3794-KR-S,kurta,S,1,INR,529,JALANDHAR,PUNJAB,144001,IN,FALSE
780,407-3613368-5414714,3613368,Men,43,2022-12-04,Delivered,Amazon,SET110-KR-PP-XS,Set,XS,1,INR,788,HUBBALLI,KARNATAKA,580030,IN,FALSE
781,407-4420178-6245108,4420178,Women,27,2022-12-04,Delivered,Amazon,JNE3273-KR-XXXL,kurta,3XL,1,INR,461,NEW DELHI,DELHI,110008,IN,FALSE
782,406-4969411-1737120,4969411,Men,37,2022-12-04,Delivered,Amazon,JNE3564-KR-XL,kurta,XL,1,INR,487,NEW DELHI,DELHI,110033,IN,TRUE
783,403-9145699-0891532,9145699,Men,40,2022-12-04,Delivered,Myntra,SAR002,Saree,Free,1,INR,487,HYDERABAD,TELANGANA,500033,IN,FALSE
784,403-9303710-7481931,9303710,Men,57,2022-12-04,Delivered,Myntra,J0008-SKD-M,Set,M,1,INR,1079,INDAPUR,MAHARASHTRA,413106,IN,FALSE
785,402-3306879-3090710,3306879,Men,23,2022-12-04,Delivered,Amazon,SET171-KR-NP-S,Set,S,1,INR,792,Panvel,MAHARASHTRA,410206,IN,FALSE
786,404-3772426-6601163,3772426,Men,44,2022-12-04,Delivered,Myntra,J0339-DR-XXL,Western Dress,XXL,1,INR,743,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE
787,407-6142702-5974757,6142702,Women,27,2022-12-04,Delivered,Myntra,J0148-SET-S,Set,S,1,INR,636,KUNNATHUNAD,KERALA,682303,IN,FALSE
788,405-9677638-6001110,9677638,Men,46,2022-12-04,Delivered,Flipkart,JNE3579-KR-XXXL,kurta,3XL,1,INR,301,Mumbai,MAHARASHTRA,400050,IN,FALSE
789,405-3539534-8901924,3539534,Men,29,2022-12-04,Delivered,Ajio,J0389-TP-M,Top,M,1,INR,925,MUMBAI,MAHARASHTRA,400092,IN,FALSE
790,405-3693017-2205908,3693017,Men,21,2022-12-04,Delivered,Amazon,JNE2014-KR-178-XXXL,kurta,3XL,1,INR,330,CHENNAI,TAMIL NADU,600106,IN,FALSE
791,403-0908483-3701163,908483,Women,23,2022-12-04,Returned,Myntra,SET374-KR-NP-M,Set,M,1,INR,666,chennai 126,TAMIL NADU,600126,IN,FALSE
792,171-3061762-9849126,3061762,Women,40,2022-12-04,Delivered,Nalli,SET268-KR-NP-M,Set,M,1,INR,788,MUMBAI,MAHARASHTRA,400005,IN,FALSE
793,403-0309970-1989164,309970,Women,19,2022-12-04,Delivered,Myntra,J0329-KR-XXL,kurta,XXL,1,INR,729,Kalyan West,MAHARASHTRA,421301,IN,FALSE
794,403-1438249-7888320,1438249,Men,39,2022-12-04,Delivered,Amazon,SET304-KR-DPT-L,Set,L,1,INR,1115,MANGALURU,KARNATAKA,575003,IN,FALSE
795,407-1877949-9701954,1877949,Women,43,2022-12-04,Delivered,Flipkart,JNE3487-KR-XL,kurta,XL,1,INR,345,CHENNAI,TAMIL NADU,600094,IN,FALSE
796,171-9045024-0449125,9045024,Women,25,2022-12-04,Delivered,Amazon,JNE3311-KR-XXL,kurta,XXL,1,INR,599,RANCHI,JHARKHAND,834001,IN,FALSE
797,407-7001559-5353144,7001559,Men,72,2022-12-04,Delivered,Amazon,J0106-KR-XXXL,Western Dress,3XL,1,INR,939,JABALPUR,MADHYA PRADESH,482003,IN,FALSE
798,407-9419615-8996338,9419615,Men,21,2022-12-04,Delivered,Amazon,J0158-DR-XL,Western Dress,XL,1,INR,721,NOIDA,UTTAR PRADESH,201303,IN,FALSE
799,406-0472980-6081900,472980,Men,61,2022-12-04,Delivered,Myntra,J0012-SKD-L,Set,L,1,INR,1137,BARIPADA,ODISHA,757001,IN,FALSE
800,403-2179320-9533162,2179320,Women,36,2022-12-04,Delivered,Flipkart,JNE3761-KR-L,kurta,L,1,INR,291,KUMARAPALAYAM,TAMIL NADU,638183,IN,FALSE
801,404-2051832-9446748,2051832,Women,46,2022-12-04,Delivered,Myntra,SET335-KR-NP-M,Set,M,1,INR,771,GUDUR,ANDHRA PRADESH,524101,IN,FALSE
802,403-1945413-7438713,1945413,Women,33,2022-12-04,Returned,Flipkart,SET348-KR-NP-S,Set,S,1,INR,968,DHUBRI,ASSAM,783301,IN,FALSE
803,408-8267857-7779506,8267857,Men,46,2022-12-04,Delivered,Myntra,SET110-KR-PP-XS,Set,XS,1,INR,788,"karukachal, kottayam",KERALA,686540,IN,FALSE
804,404-4748694-7841146,4748694,Women,26,2022-12-04,Delivered,Ajio,SET344-KR-NP-XXL,Set,XXL,1,INR,968,MUMBAI,MAHARASHTRA,400060,IN,FALSE
805,406-2831295-8801146,2831295,Women,30,2022-12-04,Delivered,Amazon,SET246-KR-PP-XXL,Set,XXL,1,INR,435,kolkata,WEST BENGAL,700001,IN,FALSE
806,403-5974139-0333955,5974139,Women,52,2022-12-04,Delivered,Amazon,JNE3785-KR-XXXL,kurta,3XL,1,INR,345,JAMSHEDPUR,JHARKHAND,831008,IN,FALSE
807,407-7598776-6957125,7598776,Women,47,2022-12-04,Delivered,Amazon,JNE3928-KR-M,kurta,M,1,INR,568,HISAR,HARYANA,125001,IN,FALSE
808,407-7930396-2901166,7930396,Women,21,2022-12-04,Delivered,Myntra,JNE3697-KR-M,kurta,M,1,INR,486,BENGALURU,KARNATAKA,560064,IN,FALSE
809,406-3709623-0877957,3709623,Men,29,2022-12-04,Delivered,Amazon,SET131-KR-NP-XXL,Set,XXL,1,INR,666,MANDAPETA,ANDHRA PRADESH,533308,IN,FALSE
810,406-3709623-0877957,3709623,Men,76,2022-12-04,Delivered,Meesho,SET144-KR-NP-S,Set,S,1,INR,788,DONGARGARH,CHHATTISGARH,491445,IN,FALSE
811,404-9721972-3410748,9721972,Men,30,2022-12-04,Delivered,Amazon,SET116-KR-NP-XS,Set,XS,1,INR,591,BELAGAVI,KARNATAKA,591344,IN,FALSE
812,402-7604634-2210752,7604634,Women,51,2022-12-04,Delivered,Amazon,SET405-KR-NP-M,Set,M,1,INR,771,Gurugram,HARYANA,122015,IN,FALSE
813,405-3948279-4407517,3948279,Women,36,2022-11-04,Delivered,Flipkart,J0337-TP-XXL,Top,XXL,1,INR,512,GURGAON,HARYANA,122001,IN,FALSE
814,404-3319282-3197160,3319282,Women,20,2022-11-04,Delivered,Amazon,MEN5023-KR-XL,kurta,XL,1,INR,549,Greater NOIDA,UTTAR PRADESH,201301,IN,FALSE
815,408-3567779-0153960,3567779,Women,37,2022-11-04,Delivered,Flipkart,MEN5008-KR-XL,kurta,XL,1,INR,499,BENGALURU,KARNATAKA,560049,IN,FALSE
816,403-5569066-3161917,5569066,Women,35,2022-11-04,Delivered,Amazon,SET345-KR-NP-L,Set,L,1,INR,641,BENGALURU,KARNATAKA,560102,IN,FALSE
817,405-3424885-4584343,3424885,Women,29,2022-11-04,Returned,Flipkart,MEN5029-KR-L,kurta,L,1,INR,606,Ribander,GOA,403006,IN,FALSE
818,407-4504136-9174763,4504136,Women,25,2022-11-04,Delivered,Others,SET322-KR-SHA-S,Set,S,1,INR,1099,THANE,MAHARASHTRA,400606,IN,FALSE
819,171-4416496-4148317,4416496,Women,32,2022-11-04,Delivered,Flipkart,J0244-SKD-L,Set,L,1,INR,1176,JAIPUR,RAJASTHAN,302015,IN,FALSE
820,171-1440289-2257118,1440289,Women,19,2022-11-04,Delivered,Amazon,J0230-SKD-S,Set,S,1,INR,1163,SHIVAMOGGA,KARNATAKA,577201,IN,FALSE
821,406-5195596-1373150,5195596,Women,56,2022-11-04,Refunded,Myntra,JNE3654-TP-L,Top,L,1,INR,371,NEW DELHI,DELHI,110063,IN,FALSE
822,404-6836093-4686708,6836093,Women,25,2022-11-04,Cancelled,Flipkart,SET268-KR-NP-XL,Set,XL,1,INR,698,ERNAKULAM,KERALA,682025,IN,FALSE
823,403-3894545-9296345,3894545,Women,37,2022-11-04,Delivered,Others,J0336-TP-XXXL,Top,3XL,1,INR,563,LEH,LADAKH,194101,IN,FALSE
824,403-9536882-7597936,9536882,Women,40,2022-11-04,Delivered,Flipkart,SET374-KR-NP-XL,Set,XL,1,INR,635,Mysore,KARNATAKA,570019,IN,FALSE
825,404-7032778-0033125,7032778,Men,33,2022-11-04,Delivered,Amazon,J0308-DR-XXL,Western Dress,XXL,1,INR,665,Chidambaram,TAMIL NADU,608001,IN,FALSE
826,404-9812865-0641953,9812865,Women,48,2022-11-04,Delivered,Amazon,J0349-SET-S,Set,S,1,INR,845,NEW DELHI,DELHI,110052,IN,FALSE
827,408-8429877-6764327,8429877,Women,21,2022-11-04,Delivered,Amazon,MEN5023-KR-XXL,kurta,XXL,1,INR,533,Benipatti,BIHAR,847102,IN,FALSE
828,404-6154566-7669146,6154566,Women,29,2022-11-04,Delivered,Nalli,SET329-KR-NP-M,Set,M,1,INR,666,THANE,MAHARASHTRA,400615,IN,FALSE
829,407-8728806-1980300,8728806,Women,40,2022-11-04,Delivered,Flipkart,PJNE2100-KR-N-6XL,kurta,6XL,1,INR,764,CHENNAI,TAMIL NADU,600012,IN,FALSE
830,407-6662354-8389920,6662354,Men,48,2022-11-04,Delivered,Flipkart,NW034-TP-PJ-XL,Set,XL,1,INR,595,JALANDHAR,PUNJAB,144003,IN,FALSE
831,403-8629012-9654726,8629012,Men,38,2022-11-04,Delivered,Myntra,SAR009,Saree,Free,1,INR,598,GURUGRAM,HARYANA,122001,IN,FALSE
832,408-6505389-2952366,6505389,Women,35,2022-11-04,Delivered,Myntra,JNE3781-KR-L,kurta,L,1,INR,399,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
833,408-6505389-2952366,6505389,Women,19,2022-11-04,Delivered,Myntra,JNE3778-KR-XXXL,kurta,3XL,1,INR,453,CALANGUTE,GOA,403516,IN,FALSE
834,405-1492499-3691547,1492499,Men,48,2022-11-04,Delivered,Amazon,J0341-DR-XXL,Western Dress,XXL,1,INR,842,HYDERABAD,TELANGANA,500032,IN,FALSE
835,404-0301836-2893148,301836,Men,18,2022-11-04,Delivered,Ajio,J0379-SKD-M,Set,M,1,INR,1301,AHMADNAGAR,MAHARASHTRA,414003,IN,FALSE
836,406-4159700-6397165,4159700,Women,29,2022-11-04,Delivered,Amazon,J0013-SKD-XXXL,Set,3XL,1,INR,1008,KANPUR,UTTAR PRADESH,208027,IN,FALSE
837,403-2887251-3119564,2887251,Women,46,2022-11-04,Delivered,Nalli,SET291-KR-PP-L,Set,L,1,INR,563,KOLKATA,WEST BENGAL,700092,IN,FALSE
838,403-2887251-3119564,2887251,Men,40,2022-11-04,Delivered,Ajio,SET209-KR-PP-XXXL,Set,3XL,1,INR,507,Virudhunagar,TAMIL NADU,626001,IN,FALSE
839,171-7320995-0133908,7320995,Women,33,2022-11-04,Delivered,Nalli,SET350-KR-NP-XXXL,Set,3XL,1,INR,1122,GURUGRAM,HARYANA,122002,IN,FALSE
840,404-5897451-3269135,5897451,Men,27,2022-11-04,Delivered,Meesho,J0140-SET-S,Set,S,1,INR,586,PERUMBAIKAD - KOTTAYAM,KERALA,686016,IN,FALSE
841,408-9561002-1480339,9561002,Women,30,2022-11-04,Delivered,Amazon,SET265-KR-NP-S,Set,S,1,INR,877,Mathura,UTTAR PRADESH,281406,IN,FALSE
842,408-0518681-2689902,518681,Women,75,2022-11-04,Delivered,Amazon,J0003-SET-M,Set,M,1,INR,654,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,FALSE
843,408-5800756-9017154,5800756,Women,24,2022-11-04,Refunded,Flipkart,JNE3579-KR-XXXL,kurta,3XL,1,INR,293,MUMBAI,MAHARASHTRA,400076,IN,FALSE
844,408-9551282-5755521,9551282,Women,44,2022-11-04,Delivered,Others,SET183-KR-DH-M,Set,M,1,INR,759,Mumbai,MAHARASHTRA,400054,IN,FALSE
845,407-1742599-9441940,1742599,Men,48,2022-11-04,Delivered,Myntra,J0012-SKD-L,Set,L,1,INR,1137,NEW DELHI,DELHI,110063,IN,FALSE
846,402-4054097-8031537,4054097,Women,52,2022-11-04,Delivered,Amazon,SET375-KR-NP-XXXL,Set,3XL,1,INR,696,Hyderabad,TELANGANA,500072,IN,FALSE
847,408-0232355-4886745,232355,Women,63,2022-11-04,Delivered,Myntra,J0230-SKD-XL,Set,XL,1,INR,969,JHANSI,UTTAR PRADESH,284135,IN,FALSE
848,404-4278165-0023508,4278165,Women,31,2022-11-04,Refunded,Ajio,J0096-KR-XXXL,kurta,3XL,1,INR,568,DEHRADUN,UTTARAKHAND,248002,IN,FALSE
849,405-5168343-2086729,5168343,Men,41,2022-11-04,Delivered,Flipkart,J0003-SET-M,Set,M,1,INR,654,Nagpur,MAHARASHTRA,440013,IN,FALSE
850,403-1130175-1592300,1130175,Women,49,2022-11-04,Delivered,Amazon,J0213-TP-S,Top,S,1,INR,599,NAVI MUMBAI,MAHARASHTRA,410218,IN,FALSE
851,403-1130175-1592300,1130175,Women,47,2022-11-04,Delivered,Others,J0202-TP-S,Top,S,1,INR,522,JAMMU,JAMMU & KASHMIR,180001,IN,FALSE
852,408-4898598-8925109,4898598,Men,40,2022-11-04,Delivered,Flipkart,SET374-KR-NP-XXL,Set,XXL,1,INR,597,Mysore,KARNATAKA,570028,IN,FALSE
853,406-3795610-8211533,3795610,Women,21,2022-11-04,Refunded,Amazon,JNE3712-TP-N-M,Top,M,1,INR,729,KARNAL,HARYANA,132001,IN,FALSE
854,404-7823038-1649938,7823038,Men,33,2022-11-04,Delivered,Flipkart,SET324-KR-NP-XL,Set,XL,1,INR,627,NEW DELHI,DELHI,110085,IN,FALSE
855,171-1437321-6025112,1437321,Men,49,2022-11-04,Delivered,Amazon,J0161-DR-XL,Western Dress,XL,1,INR,473,PANIPAT,HARYANA,132103,IN,FALSE
856,404-7153481-7117115,7153481,Women,40,2022-11-04,Delivered,Flipkart,SET201-KR-NP-A-XXL,Set,XXL,1,INR,595,allahabad,UTTAR PRADESH,211019,IN,FALSE
857,406-1576659-9604322,1576659,Women,24,2022-11-04,Refunded,Amazon,JNE3439-KR-M,kurta,M,1,INR,469,NEW DELHI,DELHI,110062,IN,FALSE
858,403-5072383-5333948,5072383,Women,31,2022-11-04,Delivered,Myntra,J0301-TP-M,Top,M,1,INR,464,BENGALURU,KARNATAKA,560093,IN,FALSE
859,171-5832764-8157106,5832764,Women,34,2022-11-04,Delivered,Myntra,SAR004,Saree,Free,1,INR,376,NAVI MUMBAI,MAHARASHTRA,410210,IN,FALSE
860,171-8588805-2190744,8588805,Women,27,2022-11-04,Returned,Meesho,JNE3368-KR-S,kurta,S,1,INR,471,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE
861,402-1545696-7090760,1545696,Women,25,2022-11-04,Delivered,Amazon,J0150-KR-XS,kurta,XS,1,INR,399,NEW DELHI,DELHI,110059,IN,FALSE
862,404-1757235-8741164,1757235,Women,29,2022-11-04,Delivered,Amazon,JNE3636-KR-XL,kurta,XL,1,INR,459,Addanki,ANDHRA PRADESH,523201,IN,FALSE
863,407-0448685-0002722,448685,Men,30,2022-11-04,Delivered,Amazon,SET269-KR-NP-XL,Set,XL,1,INR,824,BHUBANESWAR,ODISHA,751019,IN,FALSE
864,403-1347567-0769932,1347567,Women,26,2022-11-04,Refunded,Amazon,JNE3786-KR-S,kurta,S,1,INR,349,CHAMBA,HIMACHAL PRADESH,176310,IN,FALSE
865,403-1347567-0769932,1347567,Women,46,2022-11-04,Refunded,Amazon,JNE3838-KR-L,kurta,L,1,INR,399,NEW DELHI,DELHI,110087,IN,FALSE
866,403-2837536-6512347,2837536,Men,32,2022-11-04,Delivered,Myntra,J0002-SKD-XL,Set,XL,1,INR,1199,ZARUGUMILLI,ANDHRA PRADESH,523271,IN,FALSE
867,405-6876247-7899530,6876247,Women,78,2022-11-04,Cancelled,Amazon,SET286-KR-NP-L,Set,L,1,INR,626,ADONI,ANDHRA PRADESH,518301,IN,FALSE
868,171-4416097-2761962,4416097,Women,35,2022-11-04,Delivered,Ajio,J0095-SET-M,Set,M,1,INR,653,Mumbai,MAHARASHTRA,401107,IN,FALSE
869,171-0190504-4615525,190504,Women,46,2022-11-04,Delivered,Flipkart,SET341-KR-NP-XL,Set,XL,1,INR,899,NEW DELHI,DELHI,110085,IN,FALSE
870,408-4803090-8159534,4803090,Women,67,2022-11-04,Delivered,Amazon,J0007-SKD-XXL,Set,XXL,1,INR,1076,RAIPUR,CHHATTISGARH,492001,IN,FALSE
871,405-8571498-4668327,8571498,Women,77,2022-11-04,Refunded,Myntra,J0301-TP-XXXL,Top,3XL,1,INR,464,MUMBAI,MAHARASHTRA,400094,IN,FALSE
872,408-5114197-9508305,5114197,Men,25,2022-11-04,Delivered,Nalli,J0012-SKD-XXL,Set,XXL,1,INR,1137,MUMBAI,MAHARASHTRA,400053,IN,FALSE
873,404-1461366-8181146,1461366,Women,33,2022-11-04,Delivered,Myntra,SAR010,Saree,Free,1,INR,1133,GHAZIABAD,UTTAR PRADESH,201016,IN,FALSE
874,404-7633246-0216359,7633246,Women,72,2022-11-04,Delivered,Amazon,SET356-KR-NP-M,Set,M,1,INR,999,CORBETT,UTTARAKHAND,244715,IN,FALSE
875,402-5938534-8114768,5938534,Women,57,2022-11-04,Delivered,Amazon,JNE3645-TP-N-L,Top,L,1,INR,432,DERA BASSI INDUSTRIAL AREA,PUNJAB,140507,IN,FALSE
876,402-1289227-9296359,1289227,Women,34,2022-11-04,Delivered,Ajio,JNE3568-KR-XXL,kurta,XXL,1,INR,399,UDAIPUR,RAJASTHAN,313002,IN,FALSE
877,171-4143249-8767551,4143249,Women,41,2022-11-04,Refunded,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,Patna,BIHAR,800012,IN,FALSE
878,402-3944282-8486765,3944282,Men,47,2022-11-04,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,INR,379,PUDUCHERRY,PUDUCHERRY,605005,IN,FALSE
879,404-8638286-5100333,8638286,Men,30,2022-11-04,Delivered,Nalli,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,BHAVNAGAR,GUJARAT,364006,IN,FALSE
880,405-2785878-7224331,2785878,Women,40,2022-11-04,Delivered,Ajio,J0041-SET-S,Set,S,1,INR,660,MAHINDRA WORLD CITY,TAMIL NADU,603002,IN,FALSE
881,404-0315286-6484371,315286,Women,45,2022-11-04,Delivered,Amazon,SET247-KR-SHA-M,Set,M,1,INR,694,Bangalore,KARNATAKA,560013,IN,FALSE
882,171-6270083-7754715,6270083,Women,31,2022-11-04,Delivered,Flipkart,SET345-KR-NP-M,Set,M,1,INR,626,PUNE,MAHARASHTRA,411060,IN,FALSE
883,171-1058080-2209107,1058080,Men,69,2022-11-04,Returned,Amazon,J0391-TP-XL,Top,XL,1,INR,690,HYDERABAD,TELANGANA,500029,IN,FALSE
884,403-4628219-3826724,4628219,Men,36,2022-11-04,Delivered,Amazon,SET132-KR-NP-XL,Set,XL,1,INR,612,KOLKATA,WEST BENGAL,700141,IN,FALSE
885,404-7413963-8041919,7413963,Men,35,2022-11-04,Delivered,Myntra,JNE3800-KR-M,Western Dress,M,1,INR,771,THOOTHUKKUDI,TAMIL NADU,628002,IN,FALSE
886,404-9606909-5176336,9606909,Women,25,2022-11-04,Delivered,Ajio,SET183-KR-DH-S,Set,S,1,INR,759,REWA,MADHYA PRADESH,486001,IN,FALSE
887,408-9097278-3674767,9097278,Men,37,2022-11-04,Delivered,Amazon,JNE2270-KR-487-A-S,kurta,S,1,INR,499,ERNAKULAM,KERALA,682012,IN,FALSE
888,405-6827896-1784369,6827896,Men,30,2022-11-04,Delivered,Others,J0341-DR-L,Western Dress,L,1,INR,1033,Ajmer,RAJASTHAN,305004,IN,FALSE
889,406-6531661-6153918,6531661,Men,58,2022-11-04,Returned,Amazon,JNE3484-KR-S,kurta,S,1,INR,295,NEW DELHI,DELHI,110096,IN,FALSE
890,404-7474272-9900307,7474272,Men,44,2022-11-04,Delivered,Amazon,JNE3804-KR-S,kurta,S,1,INR,459,KOLKATA,WEST BENGAL,700061,IN,FALSE
891,403-0155203-1327546,155203,Women,27,2022-11-04,Refunded,Myntra,JNE3510-KR-XXXL,kurta,3XL,1,INR,471,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE
892,402-6856164-7868363,6856164,Men,66,2022-11-04,Delivered,Amazon,JNE3797-KR-A-L,Western Dress,L,1,INR,771,Ernakulam,KERALA,683517,IN,FALSE
893,402-0663538-6027557,663538,Men,49,2022-11-04,Delivered,Amazon,J0002-SKD-M,Set,M,1,INR,1127,THANE,MAHARASHTRA,400610,IN,FALSE
894,408-6572067-0079511,6572067,Women,30,2022-11-04,Delivered,Meesho,JNE3720-KR-S,kurta,S,1,INR,486,Balasore,ODISHA,756046,IN,FALSE
895,404-8676194-9123566,8676194,Men,35,2022-11-04,Delivered,Amazon,JNE3798-KR-M,Western Dress,M,1,INR,724,Thrissur,KERALA,680618,IN,FALSE
896,404-6006451-2617908,6006451,Men,38,2022-11-04,Delivered,Myntra,SET279-LC-XL,Set,XL,1,INR,888,ERODE,TAMIL NADU,638003,IN,FALSE
897,404-1554862-0960354,1554862,Men,48,2022-11-04,Delivered,Ajio,J0164-DR-M,Ethnic Dress,M,1,INR,373,GAYA,BIHAR,823001,IN,FALSE
898,403-3806917-4238763,3806917,Women,23,2022-11-04,Delivered,Ajio,J0213-TP-S,Top,S,1,INR,563,NEW DELHI,DELHI,110092,IN,FALSE
899,408-3789491-1957141,3789491,Women,46,2022-11-04,Delivered,Flipkart,SET172-KR-PP-B-XL,Set,XL,1,INR,899,Rewari,HARYANA,123401,IN,FALSE
900,171-0453363-5226718,453363,Men,29,2022-11-04,Delivered,Myntra,J0400-DR-M,Western Dress,M,1,INR,859,MUMBAi,MAHARASHTRA,400067,IN,FALSE
901,405-5098546-3433146,5098546,Women,40,2022-11-04,Delivered,Amazon,SET291-KR-PP-L,Set,L,1,INR,579,BENGALURU,KARNATAKA,560097,IN,FALSE
902,407-5300804-9397959,5300804,Women,46,2022-11-04,Delivered,Amazon,SET344-KR-NP-XL,Set,XL,1,INR,968,JAIPUR,RAJASTHAN,302012,IN,FALSE
903,404-3662956-5304335,3662956,Women,47,2022-11-04,Delivered,Amazon,J0003-SET-M,Set,M,1,INR,646,SOLAN,HIMACHAL PRADESH,173223,IN,FALSE
904,403-0531561-5399516,531561,Men,20,2022-11-04,Delivered,Myntra,SET110-KR-PP-XXL,Set,XXL,1,INR,729,TARAORI,HARYANA,132116,IN,FALSE
905,407-9833713-1365951,9833713,Women,22,2022-11-04,Delivered,Flipkart,NW012-TP-PJ-L,Set,L,1,INR,560,MYSURU,KARNATAKA,570014,IN,FALSE
906,406-1294687-9143544,1294687,Women,27,2022-11-04,Delivered,Amazon,J0008-SKD-L,Set,L,1,INR,1075,MUMBAI,MAHARASHTRA,400055,IN,FALSE
907,171-6527765-9624365,6527765,Men,69,2022-11-04,Delivered,Flipkart,JNE3797-KR-A-M,Western Dress,M,1,INR,771,HYDERABAD,TELANGANA,500050,IN,FALSE
908,402-1421330-0529137,1421330,Women,24,2022-11-04,Delivered,Amazon,J0164-DR-L,Ethnic Dress,L,1,INR,388,Surat,GUJARAT,395009,IN,FALSE
909,407-8545866-1721954,8545866,Women,25,2022-11-04,Delivered,Amazon,SET304-KR-DPT-M,Set,M,1,INR,1125,NEW DELHI,DELHI,110044,IN,FALSE
910,408-0161822-0369956,161822,Women,42,2022-11-04,Delivered,Flipkart,SET128-KR-DH-L,Set,L,1,INR,921,AMRITSAR,PUNJAB,143001,IN,FALSE
911,405-8352525-8821134,8352525,Men,62,2022-11-04,Delivered,Myntra,J0349-SET-L,Set,L,1,INR,852,NEW DELHI,DELHI,110091,IN,FALSE
912,405-9889721-7009107,9889721,Women,40,2022-11-04,Refunded,Flipkart,MEN5020-KR-XXXL,kurta,3XL,1,INR,452,ROORKEE,UTTARAKHAND,247667,IN,FALSE
913,405-9889721-7009107,9889721,Women,26,2022-11-04,Delivered,Flipkart,MEN5015-KR-L,kurta,L,1,INR,645,VIRAJPETE,KARNATAKA,571218,IN,FALSE
914,402-2928429-1722767,2928429,Women,33,2022-11-04,Delivered,Amazon,JNE3837-KR-M,kurta,M,1,INR,635,HYDERABAD,TELANGANA,500060,IN,FALSE
915,404-4094878-4444358,4094878,Men,22,2022-11-04,Delivered,Others,SET291-KR-PP-XXL,Set,XXL,1,INR,563,MOHALI,PUNJAB,140301,IN,FALSE
916,405-3326468-3847539,3326468,Women,42,2022-11-04,Delivered,Flipkart,MEN5008-KR-L,kurta,L,1,INR,495,"BIDHAN NAGAR, Kolkata",WEST BENGAL,700097,IN,FALSE
917,171-3577335-7911510,3577335,Women,18,2022-11-04,Delivered,Myntra,JNE3567-KR-S,kurta,S,1,INR,399,AHMEDABAD,GUJARAT,380015,IN,FALSE
918,407-6008360-3653945,6008360,Women,26,2022-11-04,Delivered,Flipkart,SET398-KR-PP-XXL,Set,XXL,1,INR,1115,CONTAI,WEST BENGAL,721401,IN,FALSE
919,407-4041108-6413924,4041108,Men,29,2022-11-04,Delivered,Others,BTM039-PP-S,Bottom,S,1,INR,360,SRIKAKULAM,ANDHRA PRADESH,532001,IN,FALSE
920,408-0412154-5254702,412154,Women,18,2022-11-04,Delivered,Amazon,SET229-KR-PP-L,Set,L,1,INR,888,LUCKNOW,UTTAR PRADESH,226001,IN,FALSE
921,408-5774555-2536339,5774555,Women,22,2022-11-04,Delivered,Myntra,SET110-KR-PP-XXXL,Set,3XL,1,INR,729,CHENNAI,TAMIL NADU,600023,IN,FALSE
922,407-9793868-2735551,9793868,Women,44,2022-11-04,Delivered,Flipkart,JNE3560-KR-M,kurta,M,1,INR,544,TARIKERE,KARNATAKA,577228,IN,FALSE
923,407-9793868-2735551,9793868,Women,76,2022-11-04,Delivered,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,CHENNAI,TAMIL NADU,600078,IN,FALSE
924,407-8340679-1081117,8340679,Women,40,2022-11-04,Delivered,Ajio,JNE3405-KR-S,kurta,S,1,INR,399,vijayawada,ANDHRA PRADESH,520003,IN,FALSE
925,403-3651024-2696305,3651024,Women,69,2022-11-04,Delivered,Flipkart,J0337-TP-L,Top,L,1,INR,499,NEW DELHI,DELHI,110011,IN,FALSE
926,403-4086571-1310731,4086571,Women,78,2022-11-04,Delivered,Flipkart,JNE3437-KR-XXL,kurta,XXL,1,INR,496,HYDERABAD,TELANGANA,500013,IN,FALSE
